method,playability_score,novelty_score,run_id,event_type
bo,59,1.7192392813654005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
bo,59,1.7192392813654005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
bo,62,2.3855319158351165,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
bo,62,2.3855319158351165,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
cma_es,86,1.7617474268014464,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
cma_es,86,1.7617474268014464,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
cma_es,86,1.7617474268014464,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
cma_es,86,1.7617474268014464,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
cma_es,86,1.8529496285817086,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
cma_es,86,1.8529496285817086,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
cma_es,83,2.124949114428904,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
cma_es,83,2.124949114428904,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
cma_es,74,1.69683097359153,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
cma_es,74,1.69683097359153,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
glv_bo_hybrid,62,1.6964689874141854,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
glv_bo_hybrid,62,1.6964689874141854,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
glv_bo_hybrid,62,1.6964689874141854,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
glv_bo_hybrid,62,1.6964689874141854,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
glv_bo_hybrid,88,1.5220376883496005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
glv_bo_hybrid,88,1.5220376883496005,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
glv_bo_hybrid,59,1.8083954807030322,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
glv_bo_hybrid,59,1.8083954807030322,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
glv_bo_hybrid,62,1.6964689874141854,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
glv_bo_hybrid,62,1.6964689874141854,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
glv_bo_hybrid,59,1.8083954807030322,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
glv_bo_hybrid,59,1.8083954807030322,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
glv_bo_hybrid,59,1.3794638950978575,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
